Test
Latitude	Longitude	Alpha	
       30.050827       357.68768    0.0078891149
       30.109108       357.67145     0.012314710
       30.167387       357.65521    0.0078891149
       30.225792       357.63895    0.0064139167
       30.283838       357.62296    0.0064139167
       30.342241       357.60669    0.0078891149
       30.400644       357.59039     0.013789908
       30.458826       357.57410    0.0064139167
       30.517006       357.55780    0.0019883220
       30.575186       357.54147    0.0064139167
       30.633493       357.52515    0.0064139167
       30.691801       357.50882    0.0049387185
       30.750095       357.49277    0.0063235470
       30.808182       357.47638    0.0077779602
       30.866613       357.46005    0.0063233669
       30.924698       357.44363    0.0092323735
       30.983128       357.42728    0.0092323735
       31.041470       357.41089     0.013595613
       31.099691       357.39420    0.0063235470
       31.157902       357.37775    0.0077781402
       31.216022       357.36133    0.0048691338
       31.274361       357.34491    0.0063235470
       31.332479       357.32846     0.013595613
       31.390947       357.31201    0.0063235470
       31.449064       357.29553     0.013595613
       31.507313       357.27908    0.0077783201
       31.565573       357.26230     0.013595973
       31.623817       357.24579    0.0092327333
       31.682062       357.22928    0.0032227894
       31.740440       357.21277    0.0087127515
       31.798599       357.19626     0.012829756
       31.856770       357.17941    0.0059670063
       31.915142       357.16287     0.010084351
       31.973297       357.14630     0.015574313
       32.031597       357.12943    0.0087120724
       32.089886       357.11285    0.0073397941
       32.147823       357.09625     0.010084860
       32.206253       357.07938    0.0087124120
       32.264324       357.06274    0.0045950677
       32.322742       357.04611     0.010084860
       32.380817       357.02917    0.0059675158
       32.439018       357.01251    0.0073399639
       32.497368       356.99557     0.015574653
       32.555565       356.97888    0.0032226196
       32.613911       356.96191    0.0085105866
       32.671890       356.94522    0.0018070505
       32.730232       356.92819    0.0044884649
       32.788486       356.91150    0.0098516256
       32.846611       356.89447     0.011192001
       32.904865       356.87772    0.0085105866
       32.962986       356.86066     0.016554830
       33.021374       356.84390    0.0085105866
       33.079632       356.82681    0.0085105866
       33.137676       356.80972    0.0031477577
       33.195847       356.79294    0.0085105866
       33.254238       356.77582    0.0058291722
       33.312416       356.75870    0.0098512938
       33.370583       356.74185    0.0098512938
       33.428761       356.72467    0.0031477577
       33.487076       356.70752    0.0085105866
       33.545166       356.69064   0.00044787869
       33.603477       356.67346     0.013324106
       33.661575       356.65625    0.0081736150
       33.719673       356.63901    0.0055983696
       33.777901       356.62210    0.0055983696
       33.836136       356.60486    0.0043107469
       33.894367       356.58759    0.0081736150
       33.952602       356.57031    0.0055983696
       34.010620       356.55301    0.0081736150
       34.068993       356.53574     0.010748861
       34.127155       356.51840    0.0081736150
       34.185303       356.50140    0.0043107469
       34.243458       356.48404     0.013324106
       34.301613       356.46667    0.0081736150
       34.359913       356.44934     0.010748861
       34.417999       356.43195     0.013324106
       34.476292       356.41455    0.0067806752
       34.534374       356.39713    0.0093165338
       34.592457       356.37970    0.0017089580
       34.650684       356.36227    0.0055127459
       34.708908       356.34482    0.0093165338
       34.766983       356.32733    0.0029768873
       34.825348       356.30988    0.0055127459
       34.883358       356.29236    0.0080486045
       34.941513       356.27487    0.0017089580
       34.999729       356.25732     0.010584463
       35.057880       356.23978    0.0055127459
       35.116039       356.22192    0.0055127459
       35.174126       356.20435    0.0080486045
       35.232273       356.18677     0.011852392
       35.290565       356.16916    0.0017089580
       35.348648       356.15155    0.0067806752
       35.406731       356.13391    0.0039828493
       35.464809       356.11627    0.0039828493
       35.523045       356.09830    0.0075518879
       35.581268       356.08063    0.0099312470
       35.639343       356.06290    0.0051725289
       35.697506       356.04523     0.011120927
       35.755737       356.02716    0.0051725289
       35.813747       356.00943    0.0087415674
       35.871906       355.99167    0.0039828493
       35.930061       355.97391    0.0051725289
       35.988228       355.95578    0.0075518879
       36.046383       355.93799    0.0087415674
       36.104477       355.92017     0.014689965
       36.162640       355.90201    0.0051725289
       36.220734       355.88416    0.0099312470
       36.278835       355.86597    0.0039828493
       36.336926       355.84808    0.0073258324
       36.395164       355.83017    0.0050176962
       36.453259       355.81192    0.0027095601
       36.511292       355.79401    0.0084799005
       36.569534       355.77573     0.010788037
       36.627563       355.75775    0.0027095601
       36.685741       355.73978    0.0073258324
       36.743778       355.72144    0.0061717643
       36.801952       355.70343    0.0050176962
       36.860138       355.68506    0.0073258324
       36.918106       355.66699    0.0050176962
       36.976440       355.64862    0.0084799005
       37.034405       355.63052    0.0073258324
       37.092533       355.61209    0.0050176962
       37.150658       355.59363     0.011942105
       37.208771       355.57550    0.0073258324
       37.266891       355.55701    0.0036493624
       37.324955       355.53882    0.0025592956
       37.383072       355.52029    0.0080096294
       37.441132       355.49789    0.0047394291
       37.499195       355.47934    0.0069195627
       37.557262       355.46075    0.0047394291
       37.615471       355.44250     0.012369896
       37.673687       355.42389    0.0025592956
       37.731544       355.40524    0.0069195627
       37.789745       355.38690    0.0069195627
       37.847912       355.36826     0.010189763
       37.905922       355.34955    0.0090996962
       37.963917       355.33115    0.0090996962
       38.022079       355.31244    0.0069195627
